    Student_ID,Age,Gender,Family_Income,Income_Bracket,Part_Time_Job,Scholarship,Parental_Education_Level,Financial_Stress_Index,Department,Academic_Year_Num,CGPA,Attendance_Rate,Low_Attendance_Flag,Study_Hours_per_Day,Assignment_Delay_Days,GPA_vs_Effort_Gap,Travel_Time_Minutes,Internet_Access,Stress_Index,Support_Access_Score,Academic_Risk_Score,Engagement_Score,Counseling_Priority_Score,Counseling_Urgency,Dropout
STU0152,21.8,Female,26569.0,Low,Yes,Yes,2,0.996,Business,1,1.25,79.4,0,7.17,2,1.944,38.8,Yes,7.3,2,41.18,79.62,57.7,High,0
STU0153,19.5,Male,25000.0,Low,Yes,Yes,3,1.0,Engineering,4,3.86,85.1,0,5.14,1,-1.57,37.5,Yes,5.8,2,9.62,71.17,42.67,Moderate,0
STU0154,21.5,Female,25000.0,Low,No,No,2,0.7,Arts,2,3.42,74.8,1,4.35,1,-1.482,48.5,Yes,3.7,1,17.11,61.62,35.85,Moderate,0
STU0155,21.6,Male,31868.0,Middle,No,Yes,2,0.684,Business,1,4.0,92.8,0,5.38,4,-1.604,44.3,Yes,5.7,2,17.16,76.36,38.34,Moderate,0
STU0156,19.4,Female,25000.0,Low,Yes,No,3,1.0,Business,1,3.87,80.3,0,2.95,2,-2.556,41.5,No,4.4,0,14.71,56.58,43.4,Moderate,0
STU0157,25.1,Female,38404.0,Middle,No,No,4,0.668,Business,1,0.88,88.7,0,2.9,1,0.412,32.8,Yes,7.8,1,38.34,60.5,54.12,High,1
STU0158,22.0,Male,72699.0,Upper-Middle,No,No,3,0.585,Science,1,3.55,77.9,0,5.19,2,-1.238,38.6,Yes,3.3,1,18.63,67.85,32.22,Moderate,0
STU0159,18.4,Female,27197.0,Low,No,No,0,0.695,Engineering,3,2.42,85.7,0,4.0,2,-0.638,25.1,Yes,6.7,1,27.59,65.12,46.92,High,0
STU0160,22.4,Male,32148.0,Middle,Yes,Yes,1,0.983,Business,1,1.54,69.6,1,4.16,0,0.313,27.3,Yes,6.6,2,33.72,57.96,55.95,High,0
STU0161,18.9,Male,99793.0,Upper-Middle,No,Yes,1,0.52,Science,1,2.29,64.4,1,2.51,4,-1.172,50.7,Yes,7.1,2,42.78,46.18,53.34,High,0
STU0162,22.7,Male,25000.0,Low,No,No,3,0.7,Business,3,2.77,80.3,0,3.38,1,-1.264,23.3,Yes,5.9,1,21.96,58.97,43.69,Moderate,0
STU0163,23.5,Male,60763.0,Upper-Middle,Yes,No,2,0.914,CS,2,1.16,81.8,0,3.47,1,0.386,22.4,Yes,4.9,1,37.61,60.22,51.54,High,0
STU0164,19.2,Male,56529.0,Middle,No,No,2,0.624,Business,2,1.06,81.2,0,3.37,1,0.441,25.7,Yes,9.8,1,38.79,59.36,58.59,High,1
STU0165,23.1,Male,49642.0,Middle,Yes,No,3,0.941,Science,3,2.18,79.7,0,6.79,3,0.844,23.4,Yes,3.9,1,35.54,77.66,46.14,High,0
STU0166,21.9,Male,64541.0,Upper-Middle,No,No,2,0.605,CS,3,2.62,78.8,0,6.76,2,0.391,24.4,Yes,6.8,1,27.66,77.04,43.61,Moderate,0
STU0167,22.8,Male,35184.0,Middle,Yes,Yes,1,0.976,Arts,1,3.08,87.4,0,5.48,1,-0.639,32.9,Yes,5.5,2,16.73,74.21,43.83,Moderate,0
STU0168,25.2,Female,25000.0,Low,No,No,0,0.7,Engineering,3,2.24,96.3,0,4.13,0,-0.4,33.3,Yes,6.1,1,18.71,71.15,41.06,Moderate,1
STU0169,20.5,Female,57339.0,Middle,No,Yes,2,0.622,Arts,2,4.0,100.0,0,3.24,2,-2.557,40.9,Yes,6.1,2,7.5,68.04,35.48,Moderate,0
STU0170,19.3,Male,58671.0,Middle,Yes,No,2,0.919,Arts,3,3.81,90.8,0,2.65,1,-2.63,56.3,Yes,3.6,1,8.41,60.16,36.72,Moderate,0
STU0171,19.0,Male,57710.0,Middle,Yes,Yes,2,0.921,Science,3,0.97,63.7,1,4.44,0,1.008,25.6,Yes,3.1,2,41.19,56.57,49.16,High,0
STU0172,19.2,Male,30537.0,Middle,Yes,Yes,2,0.987,Engineering,4,3.73,90.4,0,5.66,0,-1.209,29.2,No,3.2,1,5.58,76.71,33.47,Moderate,0
STU0173,20.8,Female,25000.0,Low,No,No,0,0.7,CS,2,3.7,90.3,0,5.01,3,-1.468,7.9,Yes,4.7,1,17.16,73.05,36.66,Moderate,0
STU0174,21.8,Female,33350.0,Middle,Yes,Yes,1,0.98,Engineering,1,0.8,81.2,0,4.13,1,1.04,14.5,Yes,5.9,2,41.39,63.6,56.37,High,0
STU0175,21.6,Male,52331.0,Middle,No,Yes,1,0.634,Engineering,3,3.54,89.4,0,4.87,2,-1.371,28.2,Yes,4.3,2,15.28,71.82,33.77,Moderate,0
STU0176,22.8,Male,54974.0,Middle,No,No,3,0.628,Science,1,2.68,84.9,0,3.98,1,-0.907,35.6,No,2.9,0,21.48,64.61,33.71,Moderate,0
STU0177,21.0,Male,25000.0,Low,No,No,2,0.7,Business,2,2.23,81.9,0,3.64,0,-0.609,35.9,Yes,7.2,1,23.13,61.22,47.07,High,0
STU0178,24.2,Male,35926.0,Middle,No,No,1,0.674,Business,2,1.71,84.0,0,2.68,4,-0.516,37.4,Yes,2.7,1,42.7,56.92,43.77,Moderate,0
STU0179,20.4,Female,25000.0,Low,No,No,2,0.7,Business,4,1.99,77.6,0,3.57,1,-0.4,45.1,Yes,6.4,1,30.57,58.68,48.43,High,0
STU0180,27.0,Female,53689.0,Middle,Yes,No,2,0.931,Business,3,3.54,67.3,1,4.39,2,-1.585,50.5,Yes,4.1,1,21.91,58.09,43.92,Moderate,0
STU0181,22.4,Male,25000.0,Low,No,Yes,2,0.7,Engineering,1,0.29,67.0,1,3.46,6,1.251,27.1,Yes,7.7,2,69.5,52.77,68.13,Critical,1
STU0182,19.1,Female,47627.0,Middle,No,No,1,0.646,Science,3,2.11,89.3,0,2.51,5,-0.992,20.4,Yes,4.6,1,40.86,58.63,46.97,High,0
STU0183,18.6,Male,25000.0,Low,No,No,2,0.7,Arts,1,2.26,73.8,1,4.15,1,-0.411,37.9,Yes,2.3,1,29.01,60.01,37.35,Moderate,0
STU0184,22.1,Male,55207.0,Middle,No,No,1,0.627,Business,2,2.8,69.8,1,4.39,2,-0.845,41.2,No,5.4,0,28.56,59.34,43.56,Moderate,0
STU0185,20.5,Female,36066.0,Middle,Yes,Yes,2,0.973,Science,2,1.77,69.6,1,3.52,3,-0.202,31.6,Yes,4.0,2,42.67,54.4,53.37,High,0
STU0186,22.6,Female,25000.0,Low,No,Yes,3,0.7,Engineering,2,2.32,78.2,0,3.97,0,-0.552,27.9,Yes,7.0,2,23.34,61.2,46.66,High,0
STU0187,22.0,Male,45018.0,Middle,No,Yes,3,0.652,Arts,3,1.41,94.1,0,0.71,1,-1.094,24.0,Yes,6.1,2,31.42,51.0,48.21,High,0
STU0188,20.8,Male,25000.0,Low,Yes,No,1,1.0,CS,2,3.43,80.8,0,4.96,1,-1.221,29.5,Yes,4.4,1,15.21,68.02,41.88,Moderate,0
STU0189,19.1,Female,46618.0,Middle,No,Yes,2,0.648,Arts,2,4.0,70.6,1,4.37,2,-2.053,38.3,Yes,3.7,2,16.32,59.63,34.79,Moderate,0
STU0190,17.7,Female,25224.0,Low,Yes,No,2,0.999,Engineering,4,3.73,93.9,0,5.84,1,-1.129,22.0,No,3.5,0,8.28,79.47,35.12,Moderate,0
STU0191,20.0,Male,25000.0,Low,No,No,1,0.7,Business,1,2.51,84.6,0,3.72,1,-0.853,20.4,Yes,4.4,1,23.27,63.01,39.86,Moderate,0
STU0192,22.9,Male,25000.0,Low,No,No,1,0.7,Business,4,2.01,79.2,0,4.95,1,0.195,37.2,Yes,8.0,1,29.89,67.16,50.88,High,0
STU0193,21.5,Male,25000.0,Low,No,No,4,0.7,CS,1,2.67,85.9,0,5.53,3,-0.207,19.8,No,5.2,0,28.78,73.74,42.45,Moderate,0
STU0194,18.3,Female,67570.0,Upper-Middle,Yes,Yes,3,0.898,CS,4,2.29,82.1,0,4.03,0,-0.495,31.8,Yes,7.2,2,22.47,63.49,50.42,High,0
STU0195,21.4,Female,51056.0,Middle,Yes,No,1,0.937,Science,3,2.97,76.3,0,4.45,1,-0.988,31.2,Yes,2.8,1,21.16,62.93,39.76,Moderate,0
STU0196,21.8,Male,78772.0,Upper-Middle,No,No,1,0.571,Arts,1,2.95,77.6,0,4.19,2,-1.084,30.0,Yes,2.0,1,24.72,62.13,31.99,Moderate,0
STU0197,19.1,Female,80192.0,Upper-Middle,Yes,Yes,2,0.868,Arts,4,3.22,72.1,1,1.92,4,-2.365,22.3,Yes,3.8,2,31.17,46.74,47.32,High,0
STU0198,21.3,Female,25000.0,Low,Yes,Yes,1,1.0,Business,4,0.19,78.2,0,4.5,3,1.814,50.8,Yes,6.7,2,55.89,64.16,64.48,High,1
STU0199,21.1,Male,26553.0,Low,No,No,1,0.696,Arts,3,3.24,89.4,0,2.78,0,-2.002,34.8,No,5.0,0,10.78,60.18,36.7,Moderate,0
STU0200,18.5,Male,25000.0,Low,Yes,No,1,1.0,Arts,1,1.4,89.2,0,2.88,0,-0.117,23.8,Yes,7.1,1,29.24,60.64,55.35,High,0
STU0201,21.8,Female,25000.0,Low,No,No,3,0.7,Engineering,2,2.15,80.6,0,4.68,2,-0.065,34.0,Yes,7.8,1,31.82,66.36,51.27,High,0
STU0202,22.2,Female,25000.0,Low,Yes,No,3,1.0,Science,1,2.07,80.7,0,5.68,3,0.46,52.0,Yes,3.8,1,36.34,71.98,48.24,High,1
STU0203,23.4,Female,29471.0,Low,No,No,0,0.689,Science,1,2.07,73.7,1,5.02,1,0.166,31.1,Yes,7.0,1,30.94,64.8,48.94,High,0
STU0204,23.3,Female,25000.0,Low,Yes,Yes,2,1.0,Arts,3,2.97,85.2,0,4.76,1,-0.85,48.4,Yes,8.0,2,18.49,69.1,52.03,High,0
STU0205,18.0,Male,29129.0,Low,No,No,1,0.69,CS,1,2.25,70.9,1,4.44,4,-0.272,16.2,No,7.4,0,41.23,60.17,54.77,High,0
STU0206,18.9,Male,105817.0,Upper-Middle,No,No,1,0.506,CS,4,2.11,88.7,0,5.13,5,0.175,19.8,No,2.6,0,41.04,72.91,37.1,Moderate,0
STU0207,22.1,Female,25000.0,Low,No,Yes,1,0.7,Arts,2,3.82,85.3,0,6.19,2,-1.063,5.0,No,2.2,1,13.71,77.12,28.42,Moderate,0
STU0208,22.1,Male,33418.0,Middle,No,No,3,0.68,Business,4,2.01,79.9,0,3.25,2,-0.562,53.7,Yes,4.7,1,33.43,58.05,45.01,High,0
STU0209,22.1,Female,51225.0,Middle,Yes,No,1,0.937,Arts,1,1.56,85.5,0,3.29,0,-0.095,9.6,Yes,4.8,1,28.75,61.07,48.08,High,0
STU0210,29.5,Female,35178.0,Middle,Yes,No,2,0.976,Business,3,2.65,79.3,0,4.95,2,-0.445,32.1,Yes,7.0,1,27.21,67.21,52.82,High,0
STU0211,22.3,Female,35436.0,Middle,No,No,3,0.675,Engineering,2,2.73,83.5,0,1.78,1,-1.937,50.9,Yes,3.8,1,21.4,51.66,38.81,Moderate,0
STU0212,23.5,Male,25000.0,Low,No,No,3,0.7,Engineering,2,1.29,83.7,0,3.87,1,0.434,41.7,Yes,6.2,1,35.74,63.4,49.29,High,0
STU0213,23.1,Female,25871.0,Low,No,Yes,2,0.698,Arts,4,3.81,91.3,0,4.34,2,-1.877,34.5,Yes,3.6,2,12.01,69.81,32.29,Moderate,0
STU0214,22.4,Female,25000.0,Low,No,No,2,0.7,Arts,2,1.5,85.9,0,3.29,2,-0.035,45.4,No,6.1,0,36.73,61.27,49.75,High,1
STU0215,20.3,Female,49396.0,Middle,Yes,Yes,1,0.941,Arts,1,2.44,90.4,0,1.51,1,-1.767,22.0,Yes,4.7,2,22.23,53.61,46.42,High,1
STU0216,22.7,Male,25000.0,Low,No,Yes,3,0.7,Science,4,4.0,85.1,0,5.8,5,-1.416,36.2,Yes,6.1,2,23.22,74.84,42.31,Moderate,0
STU0217,19.3,Male,53245.0,Middle,Yes,Yes,2,0.932,Arts,3,2.23,81.5,0,3.22,0,-0.796,28.6,Yes,4.8,2,23.25,58.68,46.14,High,0
STU0218,20.5,Male,25000.0,Low,Yes,No,4,1.0,Engineering,1,3.33,86.1,0,3.28,1,-1.869,28.4,Yes,1.5,1,14.62,61.31,35.4,Moderate,0
STU0219,19.9,Male,52974.0,Middle,Yes,No,2,0.933,Engineering,1,1.72,84.8,0,5.73,2,0.832,32.3,Yes,6.4,1,34.86,74.3,52.46,High,0
STU0220,21.2,Male,25000.0,Low,No,No,1,0.7,Business,1,1.27,79.1,0,0.5,0,-1.047,44.1,Yes,7.6,1,33.57,42.33,55.08,High,0
STU0221,26.1,Female,25000.0,Low,Yes,No,2,1.0,Arts,1,1.77,70.7,1,5.96,3,0.885,48.8,Yes,4.0,1,42.34,68.53,51.66,High,0
STU0222,17.0,Female,42091.0,Middle,Yes,No,1,0.959,Engineering,3,3.46,77.8,0,6.89,3,-0.391,26.8,No,7.0,0,23.31,77.26,49.42,High,0
STU0223,22.5,Female,51910.0,Middle,Yes,No,2,0.935,CS,4,2.43,77.8,0,2.84,0,-1.165,16.9,Yes,4.4,1,22.36,54.71,45.44,High,0
STU0224,17.5,Female,25000.0,Low,Yes,Yes,1,1.0,CS,1,2.8,86.4,0,3.36,1,-1.303,20.2,Yes,3.1,2,19.83,61.91,41.4,Moderate,0
STU0225,20.0,Male,45815.0,Middle,No,Yes,2,0.65,Arts,1,4.0,81.5,0,4.63,2,-1.938,53.4,Yes,4.4,2,13.05,66.53,34.24,Moderate,0
STU0226,23.4,Female,25000.0,Low,No,Yes,3,0.7,CS,3,2.55,75.5,0,4.33,2,-0.621,47.8,Yes,5.2,2,29.35,61.86,44.46,Moderate,1
STU0227,21.1,Male,25000.0,Low,No,Yes,2,0.7,Business,4,3.7,80.7,0,5.28,1,-1.348,16.9,Yes,3.1,2,12.54,69.75,31.3,Moderate,0
STU0228,18.6,Male,64566.0,Upper-Middle,No,Yes,2,0.605,Science,4,3.86,79.4,0,4.65,1,-1.789,49.9,Yes,7.9,2,11.33,65.59,41.54,Moderate,0
STU0229,19.4,Male,25999.0,Low,No,No,1,0.698,Business,2,3.86,74.6,1,5.08,0,-1.597,21.5,Yes,2.7,1,9.02,65.59,29.48,Moderate,0
STU0230,22.5,Female,25000.0,Low,Yes,Yes,3,1.0,CS,4,3.94,93.7,0,8.47,1,-0.167,38.0,Yes,4.5,2,6.24,94.01,34.64,Moderate,0
STU0231,19.4,Female,25000.0,Low,Yes,No,1,1.0,Arts,1,2.81,80.5,0,1.93,2,-1.95,21.5,Yes,3.8,1,25.25,51.0,46.95,High,0
STU0232,21.5,Male,25000.0,Low,No,No,1,0.7,Business,2,2.68,75.7,0,5.75,3,-0.119,56.0,Yes,7.9,1,31.74,69.87,50.97,High,0
STU0233,21.1,Female,26915.0,Low,No,No,3,0.695,Engineering,4,3.07,68.7,1,5.92,0,-0.433,23.2,Yes,2.8,1,18.69,67.31,33.28,Moderate,0
STU0234,19.6,Male,25000.0,Low,No,No,3,0.7,Engineering,2,0.78,82.7,0,2.57,0,0.365,17.4,Yes,7.0,1,37.39,55.66,53.11,High,0
STU0235,25.7,Male,33102.0,Middle,Yes,No,2,0.981,Engineering,3,1.98,86.1,0,2.96,4,-0.662,24.5,Yes,5.9,1,39.37,59.53,56.19,High,0
STU0236,22.4,Female,28519.0,Low,No,No,3,0.692,CS,1,4.0,76.8,0,4.65,2,-1.929,61.5,Yes,3.3,1,14.46,64.29,33.23,Moderate,0
STU0237,17.0,Female,67228.0,Upper-Middle,Yes,No,3,0.899,Business,3,2.09,83.1,0,2.38,0,-1.03,33.1,Yes,4.9,1,24.17,54.8,46.68,High,1
STU0238,21.4,Female,38358.0,Middle,Yes,No,2,0.968,Business,2,1.83,73.3,1,3.2,2,-0.405,17.7,Yes,5.2,1,37.21,54.47,54.07,High,1
STU0239,19.5,Female,39128.0,Middle,No,No,2,0.666,Business,3,2.65,80.2,0,4.31,0,-0.73,20.5,No,6.6,0,19.44,64.1,42.98,Moderate,0
STU0240,22.9,Female,59820.0,Middle,Yes,No,2,0.916,CS,2,3.71,90.7,0,3.11,1,-2.325,9.0,Yes,4.3,1,9.44,62.67,38.45,Moderate,0
STU0241,19.3,Female,25000.0,Low,Yes,No,4,1.0,Science,3,0.91,80.1,0,3.7,4,0.738,36.5,Yes,6.6,1,51.87,60.65,63.15,High,1
STU0242,20.7,Female,25000.0,Low,Yes,No,2,1.0,Engineering,3,0.88,76.8,0,2.87,1,0.398,15.0,Yes,5.6,1,41.91,54.38,57.61,High,0
STU0243,22.1,Female,61340.0,Upper-Middle,Yes,No,1,0.913,Arts,2,0.27,92.7,0,2.77,1,0.964,43.3,Yes,6.3,1,43.24,61.77,57.04,High,1
STU0244,22.9,Female,32257.0,Middle,Yes,Yes,3,0.983,Engineering,3,3.07,83.6,0,4.61,0,-1.017,39.5,Yes,3.9,2,14.22,67.47,39.98,Moderate,0
STU0245,18.4,Female,32325.0,Middle,Yes,No,4,0.982,Engineering,4,1.62,78.0,0,3.87,0,0.104,28.8,No,5.1,0,30.4,60.55,50.47,High,0
STU0246,20.3,Male,25000.0,Low,No,No,4,0.7,Engineering,4,0.08,75.1,0,4.16,1,1.773,44.8,Yes,5.7,1,50.42,60.71,54.31,High,0
STU0247,20.0,Female,25000.0,Low,No,No,3,0.7,Arts,3,1.36,72.8,1,4.92,1,0.832,41.1,No,5.6,0,38.31,63.79,48.76,High,1
STU0248,19.6,Male,49416.0,Middle,No,Yes,1,0.641,CS,2,2.0,85.4,0,4.24,4,-0.111,31.9,Yes,5.4,2,39.38,66.31,47.13,High,1
STU0249,24.9,Male,53680.0,Middle,No,No,0,0.631,Arts,1,1.54,88.1,0,3.56,3,0.046,20.8,Yes,9.3,1,39.42,63.87,57.06,High,1
STU0250,21.9,Female,47586.0,Middle,Yes,No,3,0.946,Arts,1,3.48,82.0,0,2.86,0,-2.206,35.0,No,6.5,0,10.6,56.92,45.87,High,0
STU0251,18.2,Male,47848.0,Middle,Yes,No,1,0.945,Arts,4,2.82,80.4,0,4.58,2,-0.78,34.9,Yes,6.8,1,25.18,65.7,51.12,High,0
STU0252,23.0,Male,29740.5,Low,No,No,1,0.689,CS,3,3.07,71.7,1,4.0,1,-1.288,35.9,Yes,5.5,1,21.54,58.12,42.43,Moderate,0
STU0253,25.7,Female,32174.0,Middle,No,No,2,0.683,Business,4,2.17,70.7,1,5.14,1,0.12,30.9,No,6.5,0,30.84,63.97,47.65,High,1
STU0254,23.3,Male,26763.0,Low,Yes,No,0,0.996,Science,2,0.44,82.6,0,2.04,1,0.469,33.9,No,5.9,0,44.57,52.66,59.6,High,1
STU0255,17.7,Male,61463.0,Upper-Middle,No,No,2,0.612,Arts,4,0.02,82.1,0,1.37,3,0.59,33.6,Yes,8.8,1,56.42,48.68,64.51,High,1
STU0256,19.9,Female,25000.0,Low,No,No,3,0.7,Engineering,3,1.85,85.3,0,3.04,2,-0.496,46.3,Yes,5.4,1,33.41,59.58,46.93,High,0
STU0257,23.8,Male,37123.0,Middle,Yes,No,3,0.971,CS,4,2.43,85.8,0,2.0,3,-1.539,14.7,Yes,7.0,1,31.21,54.04,56.3,High,0
STU0258,19.4,Male,25000.0,Low,No,Yes,3,0.7,Science,2,0.41,78.7,0,2.33,0,0.628,18.0,Yes,9.3,2,42.29,52.32,61.32,High,1
STU0259,22.0,Male,25000.0,Low,Yes,No,3,1.0,Arts,2,1.58,96.8,0,0.91,2,-1.175,30.9,Yes,6.7,1,32.66,53.47,56.79,High,0
STU0260,22.7,Female,29740.5,Low,No,Yes,1,0.689,Science,1,1.74,73.3,1,4.0,2,0.042,20.9,No,5.5,1,38.11,58.92,48.94,High,0
STU0261,19.0,Female,25000.0,Low,Yes,No,2,1.0,Business,1,3.9,78.2,0,2.49,1,-2.791,32.5,Yes,4.2,1,11.29,52.96,42.07,Moderate,0
STU0262,20.9,Female,47988.0,Middle,Yes,No,2,0.945,Engineering,3,3.74,88.9,0,2.48,2,-2.635,16.6,Yes,4.6,1,13.43,58.26,42.03,Moderate,0
STU0263,17.0,Male,25000.0,Low,No,No,1,0.7,Arts,3,1.74,76.9,0,3.14,3,-0.341,18.5,Yes,6.2,1,40.78,55.93,52.42,High,1
STU0264,18.7,Female,29740.5,Low,Yes,Yes,2,0.989,CS,2,2.44,82.9,0,4.0,1,-0.658,54.7,Yes,5.5,2,24.48,63.72,48.76,High,1
STU0265,20.4,Female,32193.0,Middle,Yes,No,1,0.983,Business,1,2.29,77.7,0,3.66,2,-0.66,27.2,Yes,6.6,1,31.29,59.23,54.79,High,0
STU0266,18.3,Male,25000.0,Low,No,Yes,4,0.7,Arts,2,3.96,78.9,0,2.18,1,-2.989,15.9,Yes,4.8,2,10.48,51.59,37.45,Moderate,0
STU0267,24.6,Female,25000.0,Low,Yes,No,3,1.0,Engineering,3,2.39,71.6,1,5.28,3,-0.038,28.6,Yes,5.0,1,35.87,65.2,52.07,High,0
STU0268,17.9,Female,34663.0,Middle,No,No,2,0.677,Science,3,3.18,88.1,0,4.36,3,-1.238,42.4,Yes,5.2,1,23.02,68.33,40.5,Moderate,0
STU0269,20.0,Female,38455.0,Middle,No,No,1,0.668,Business,3,4.0,88.3,0,4.54,0,-1.978,44.5,Yes,3.1,1,3.51,69.43,27.1,Moderate,0
STU0270,21.3,Male,26302.0,Low,No,No,2,0.697,Engineering,2,1.55,88.2,0,3.43,2,-0.022,12.5,Yes,4.7,1,35.54,63.2,45.43,High,0
STU0271,24.2,Male,44629.0,Middle,No,Yes,1,0.653,Arts,2,3.93,78.6,0,5.4,2,-1.525,20.8,Yes,4.6,2,14.62,69.37,35.0,Moderate,0
STU0272,17.8,Male,27845.0,Low,No,No,2,0.693,Business,2,0.22,84.7,0,4.64,2,1.847,32.7,Yes,10.0,1,49.89,68.19,63.59,High,1
STU0273,23.6,Male,29977.0,Low,Yes,No,1,0.988,Engineering,3,1.19,98.0,0,4.25,0,0.703,29.6,Yes,7.2,1,28.7,72.66,53.34,High,1
STU0274,21.0,Female,34579.0,Middle,No,No,3,0.677,Science,4,3.71,84.3,0,5.3,3,-1.349,10.8,Yes,3.6,1,18.86,71.66,34.34,Moderate,0
STU0275,18.8,Male,51855.0,Middle,Yes,No,2,0.936,Engineering,1,1.02,72.8,1,1.83,2,-0.205,12.7,Yes,2.7,1,45.46,46.59,51.67,High,0
STU0276,22.0,Female,25000.0,Low,Yes,No,2,1.0,Business,4,1.13,75.2,0,4.25,1,0.763,17.2,Yes,3.1,1,39.89,61.26,49.52,High,1
STU0277,21.4,Male,25000.0,Low,Yes,Yes,2,1.0,Business,3,2.67,74.8,1,3.13,0,-1.276,8.7,No,8.0,1,20.86,54.83,55.12,High,0
STU0278,19.7,Male,25000.0,Low,Yes,No,1,1.0,CS,3,3.04,92.6,0,3.06,3,-1.677,24.5,Yes,3.1,1,23.07,63.34,42.48,Moderate,0
STU0279,21.2,Female,25000.0,Low,Yes,No,0,1.0,Business,3,2.05,85.2,0,5.04,1,0.195,44.3,Yes,8.4,1,27.69,70.66,56.48,High,0
STU0280,20.2,Male,69964.0,Upper-Middle,No,Yes,1,0.592,Engineering,4,3.94,69.4,1,5.78,1,-1.365,22.0,Yes,5.9,2,13.53,66.88,36.97,Moderate,0
STU0281,21.2,Female,41925.0,Middle,Yes,No,3,0.959,Engineering,2,3.42,92.4,0,5.65,1,-0.903,43.0,Yes,5.1,1,11.83,77.66,40.01,Moderate,0
STU0282,22.5,Male,25000.0,Low,Yes,No,2,1.0,CS,2,3.96,86.5,0,4.01,0,-2.174,30.4,Yes,3.4,1,4.45,65.58,35.44,Moderate,0
STU0283,24.5,Male,25000.0,Low,No,Yes,1,0.7,Arts,3,2.11,83.4,0,3.58,1,-0.515,27.8,Yes,7.8,2,27.63,61.63,50.31,High,0
STU0284,18.3,Female,37185.0,Middle,No,No,2,0.671,Engineering,3,3.27,94.1,0,5.61,0,-0.771,10.0,Yes,6.5,1,9.07,78.29,36.55,Moderate,0
STU0285,25.7,Female,25000.0,Low,No,No,4,0.7,CS,3,2.6,80.2,0,2.72,2,-1.388,44.0,Yes,7.1,1,27.44,55.24,49.44,High,0
STU0286,17.0,Male,25000.0,Low,No,No,1,0.7,Arts,3,1.85,92.9,0,6.21,1,0.916,31.4,Yes,5.0,1,27.38,81.03,40.3,Moderate,1
STU0287,20.7,Male,66634.0,Upper-Middle,Yes,Yes,1,0.9,Science,4,0.28,64.3,1,3.5,1,1.279,10.8,Yes,6.7,2,51.66,51.64,62.67,High,0
STU0288,22.3,Female,25000.0,Low,No,Yes,2,0.7,Arts,3,2.32,76.1,0,3.94,0,-0.565,34.6,Yes,8.2,2,23.97,59.99,50.09,High,0
STU0289,21.6,Female,52723.0,Middle,Yes,No,3,0.933,Business,2,1.89,88.3,0,3.31,1,-0.416,22.9,Yes,6.6,1,28.36,62.58,52.12,High,0
STU0290,19.6,Female,63145.0,Upper-Middle,No,Yes,1,0.608,Business,3,2.25,95.4,0,4.05,1,-0.446,30.7,Yes,3.6,2,22.63,70.25,34.67,Moderate,0
STU0291,20.5,Male,29740.5,Low,No,Yes,3,0.689,Business,1,1.31,72.3,1,4.0,3,0.472,32.9,Yes,5.5,2,46.46,58.42,52.35,High,0
STU0292,19.9,Female,25000.0,Low,No,No,2,0.7,CS,4,1.19,78.7,0,3.52,2,0.378,44.6,No,6.9,0,41.99,58.95,54.2,High,1
STU0293,19.7,Male,25193.0,Low,No,No,1,0.7,Arts,4,1.95,83.3,0,4.2,1,-0.079,16.5,Yes,8.5,1,29.26,65.04,52.2,High,0
STU0294,22.9,Male,25000.0,Low,No,No,0,0.7,Science,1,3.74,74.5,1,3.86,2,-2.021,36.9,Yes,6.6,1,17.75,58.74,43.79,Moderate,0
STU0295,21.8,Female,31972.0,Middle,No,Yes,2,0.683,Arts,1,1.85,79.9,0,0.76,3,-1.511,45.9,Yes,7.5,2,38.78,44.18,56.3,High,0
STU0296,19.5,Male,26281.0,Low,No,Yes,3,0.697,Business,4,3.07,94.7,0,7.22,3,0.146,60.2,Yes,6.6,2,22.14,87.55,41.16,Moderate,0
STU0297,23.0,Male,36914.0,Middle,Yes,Yes,1,0.971,Engineering,1,4.0,73.7,1,6.06,1,-1.301,42.6,Yes,3.1,2,11.64,70.59,36.24,Moderate,0
STU0298,21.7,Male,68745.0,Upper-Middle,No,No,1,0.595,Arts,4,2.32,80.1,0,2.49,4,-1.211,34.3,Yes,7.0,1,37.77,53.91,51.42,High,1
STU0299,22.8,Male,48557.0,Middle,Yes,No,1,0.943,CS,2,3.66,84.2,0,3.19,4,-2.239,33.3,Yes,5.7,1,23.14,59.86,48.39,High,0
STU0300,22.4,Female,39877.0,Middle,No,Yes,3,0.664,Business,1,2.04,85.7,0,3.78,4,-0.356,48.6,Yes,9.1,2,38.89,63.9,57.0,High,0
STU0301,19.2,Female,25000.0,Low,No,Yes,1,0.7,Science,2,2.49,75.1,0,4.86,3,-0.325,26.6,Yes,2.9,2,33.82,64.61,40.09,Moderate,0
STU0302,19.8,Male,38794.0,Middle,Yes,No,1,0.967,Science,2,2.18,80.6,0,4.61,0,-0.127,39.6,Yes,3.5,1,24.02,65.97,42.8,Moderate,0
STU0303,22.6,Male,83581.0,Upper-Middle,No,No,2,0.559,CS,1,1.14,79.7,0,2.57,2,0.005,56.3,No,6.8,0,42.19,54.16,51.93,High,0
STU0304,22.3,Female,29740.5,Low,No,No,4,0.689,Engineering,4,2.32,84.4,0,4.0,0,-0.538,28.7,Yes,5.5,1,21.48,64.47,41.45,Moderate,0
